strategy,dataset,model,test_type,result_type,result_dir,timestamp,mIoU,mAcc,aAcc,fwIoU,num_images,has_per_domain,has_per_class,per_domain_metrics
gen_VisualCloze,iddaw,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_VisualCloze/iddaw/segformer_mit-b3_ratio0p50/test_results_detailed/20260209_030511,20260209_030511,40.71484093828784,49.49692438625773,86.03483706870485,76.62057407490327,2928,True,True,"{'clear_day': {'mIoU': 41.35150565421695, 'mAcc': 50.81962859166016, 'aAcc': 82.21973693930642, 'fwIoU': 70.94559184225967}, 'cloudy': {'mIoU': 41.375605353246655, 'mAcc': 49.21769035352174, 'aAcc': 92.22851026551169, 'fwIoU': 86.45983233285382}, 'dawn_dusk': {'mIoU': 38.30761344062827, 'mAcc': 45.718126854779385, 'aAcc': 90.67742208411008, 'fwIoU': 83.65586473576143}, 'foggy': {'mIoU': 45.604030124018735, 'mAcc': 53.65187865559054, 'aAcc': 94.20139934747625, 'fwIoU': 89.6345058518898}, 'night': {'mIoU': 38.033011106572246, 'mAcc': 47.40948605323264, 'aAcc': 89.58419333005841, 'fwIoU': 81.97621882488735}, 'rainy': {'mIoU': 39.1620565733986, 'mAcc': 46.22721409707776, 'aAcc': 87.38262906725389, 'fwIoU': 78.35216202658437}, 'snowy': {'mIoU': 40.54194155000014, 'mAcc': 47.787290131071124, 'aAcc': 84.51848281432274, 'fwIoU': 73.2644265200009}}"
gen_VisualCloze,mapillaryvistas,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_VisualCloze/mapillaryvistas/segformer_mit-b3_ratio0p50/test_results_detailed/20260209_042530,20260209_042530,35.00037836402732,42.429824253670205,89.90840622814623,82.97901279778146,4949,True,True,"{'clear_day': {'mIoU': 34.712239249456225, 'mAcc': 41.98072150973155, 'aAcc': 89.59914702328554, 'fwIoU': 82.47802085684445}, 'cloudy': {'mIoU': 34.07254253730807, 'mAcc': 41.713901120792855, 'aAcc': 91.21348246549948, 'fwIoU': 85.19317514695018}, 'dawn_dusk': {'mIoU': 37.970522259416725, 'mAcc': 45.20781186131907, 'aAcc': 89.45422967274985, 'fwIoU': 82.48462910631743}, 'foggy': {'mIoU': 35.965136354892515, 'mAcc': 42.12423259601117, 'aAcc': 91.51027820728443, 'fwIoU': 85.54926562717463}, 'night': {'mIoU': 29.356615116465157, 'mAcc': 36.464349688780764, 'aAcc': 87.93802614565249, 'fwIoU': 79.94390092783095}, 'rainy': {'mIoU': 32.28793017157185, 'mAcc': 40.899090314450994, 'aAcc': 87.63630878494446, 'fwIoU': 79.38236868982082}, 'snowy': {'mIoU': 33.13802044032877, 'mAcc': 39.27409372594816, 'aAcc': 89.15189605912352, 'fwIoU': 81.47857618627651}}"
gen_VisualCloze,outside15k,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_VisualCloze/outside15k/segformer_mit-b3_ratio0p50/test_results_detailed/20260209_033623,20260209_033623,44.71925176034875,54.87306508489359,81.56273284120236,71.03603951610758,2505,True,True,"{'clear_day': {'mIoU': 45.51750487492815, 'mAcc': 55.44916286515008, 'aAcc': 83.16619605348822, 'fwIoU': 73.12114939594987}, 'cloudy': {'mIoU': 41.11147919825229, 'mAcc': 50.76936841150778, 'aAcc': 82.623291015625, 'fwIoU': 73.82502170842703}, 'dawn_dusk': {'mIoU': 29.852692204727056, 'mAcc': 39.56272980846739, 'aAcc': 76.13805135091147, 'fwIoU': 64.84007350325096}, 'foggy': {'mIoU': 48.785315124126186, 'mAcc': 58.902848114973814, 'aAcc': 84.96088595003695, 'fwIoU': 75.26600747026124}, 'night': {'mIoU': 32.99261286936045, 'mAcc': 42.07255194711049, 'aAcc': 80.94554331110811, 'fwIoU': 69.76672492503327}, 'rainy': {'mIoU': 42.53903605035113, 'mAcc': 54.51496724597041, 'aAcc': 73.6064632733663, 'fwIoU': 60.51715924118183}, 'snowy': {'mIoU': 38.12486263371607, 'mAcc': 47.46904855455707, 'aAcc': 74.9459193303035, 'fwIoU': 63.12549616100714}}"
gen_albumentations_weather,bdd10k,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_albumentations_weather/bdd10k/segformer_mit-b3_ratio0p50/test_results_detailed/20260208_235512,20260208_235512,47.135888990877405,54.27755119386687,91.50532126647181,84.91823666491308,1857,True,True,"{'clear_day': {'mIoU': 47.197853283235574, 'mAcc': 54.70922911451249, 'aAcc': 91.67259678960721, 'fwIoU': 85.25223529362358}, 'cloudy': {'mIoU': 49.26087957300703, 'mAcc': 56.06399080429221, 'aAcc': 94.31531546985738, 'fwIoU': 89.7620443344501}, 'dawn_dusk': {'mIoU': 40.42830156568561, 'mAcc': 46.897316326793955, 'aAcc': 92.11595955980616, 'fwIoU': 86.14557590063842}, 'foggy': {'mIoU': 54.27985800190543, 'mAcc': 64.68015007617069, 'aAcc': 96.5064856067207, 'fwIoU': 94.12786849886135}, 'night': {'mIoU': 31.62248114777087, 'mAcc': 38.23214107381592, 'aAcc': 81.05402630048532, 'fwIoU': 68.64207351046925}, 'rainy': {'mIoU': 48.06740778730639, 'mAcc': 55.01572983684206, 'aAcc': 90.81585408941736, 'fwIoU': 83.73999265464298}, 'snowy': {'mIoU': 54.71276834448003, 'mAcc': 63.289138072381256, 'aAcc': 91.75611152548443, 'fwIoU': 85.41912199529374}}"
gen_albumentations_weather,iddaw,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_albumentations_weather/iddaw/segformer_mit-b3_ratio0p50/test_results_detailed/20260208_234934,20260208_234934,40.61224625625455,49.31691745474595,85.94633010786808,76.49633481051737,2928,True,True,"{'clear_day': {'mIoU': 41.343682708276255, 'mAcc': 50.73651829263647, 'aAcc': 82.16363204807107, 'fwIoU': 70.86730138877203}, 'cloudy': {'mIoU': 41.03357386896788, 'mAcc': 48.815494212409696, 'aAcc': 92.16090754148728, 'fwIoU': 86.3916369033132}, 'dawn_dusk': {'mIoU': 37.33077819150117, 'mAcc': 44.41144415705093, 'aAcc': 90.60806597226983, 'fwIoU': 83.6188249300168}, 'foggy': {'mIoU': 44.61373943158129, 'mAcc': 52.39128267331466, 'aAcc': 93.96633444052353, 'fwIoU': 89.22684752109036}, 'night': {'mIoU': 37.73409228369479, 'mAcc': 46.4958576438623, 'aAcc': 89.31711772059103, 'fwIoU': 81.5379947205991}, 'rainy': {'mIoU': 39.127080564767354, 'mAcc': 46.100492592991586, 'aAcc': 87.49334212728778, 'fwIoU': 78.5373077574188}, 'snowy': {'mIoU': 40.43975000328513, 'mAcc': 46.49737316912051, 'aAcc': 84.10079916109356, 'fwIoU': 72.61629010642068}}"
gen_albumentations_weather,mapillaryvistas,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_albumentations_weather/mapillaryvistas/segformer_mit-b3_ratio0p50/test_results_detailed/20260209_002454,20260209_002454,35.07034048979419,42.55906515617805,89.90341813955965,82.9939593737873,4949,True,True,"{'clear_day': {'mIoU': 34.66920300783876, 'mAcc': 41.84289488518453, 'aAcc': 89.61715899264672, 'fwIoU': 82.5267454731327}, 'cloudy': {'mIoU': 34.77047643222724, 'mAcc': 42.74668574141197, 'aAcc': 91.26790395149817, 'fwIoU': 85.2995260323651}, 'dawn_dusk': {'mIoU': 36.70823422835818, 'mAcc': 43.88776550901429, 'aAcc': 88.53999773661295, 'fwIoU': 81.14483587972435}, 'foggy': {'mIoU': 37.59213208171073, 'mAcc': 43.52676255904062, 'aAcc': 91.74766540527344, 'fwIoU': 85.67994844120108}, 'night': {'mIoU': 30.726308344964043, 'mAcc': 37.4634594130538, 'aAcc': 87.98944920669368, 'fwIoU': 79.89804128782852}, 'rainy': {'mIoU': 33.12683112680953, 'mAcc': 41.36106930325825, 'aAcc': 87.40228400172958, 'fwIoU': 79.22891392767437}, 'snowy': {'mIoU': 32.85453833162605, 'mAcc': 38.23715104952872, 'aAcc': 88.63847021963082, 'fwIoU': 80.62599918082708}}"
gen_albumentations_weather,outside15k,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_albumentations_weather/outside15k/segformer_mit-b3_ratio0p50/test_results_detailed/20260209_005254,20260209_005254,44.667884954601526,54.806304694925956,81.89174674942107,71.39358828943229,2505,True,True,"{'clear_day': {'mIoU': 45.19876479982757, 'mAcc': 55.44322510244014, 'aAcc': 83.3642047478374, 'fwIoU': 73.36792498380217}, 'cloudy': {'mIoU': 41.50667463952386, 'mAcc': 51.321594835771236, 'aAcc': 82.7921396014334, 'fwIoU': 74.05688943278714}, 'dawn_dusk': {'mIoU': 31.152639080239965, 'mAcc': 41.20897900573463, 'aAcc': 77.91385072650331, 'fwIoU': 66.34354538341722}, 'foggy': {'mIoU': 53.63543597174068, 'mAcc': 62.85174173995782, 'aAcc': 87.73985166807432, 'fwIoU': 78.8785266988265}, 'night': {'mIoU': 34.41857759722986, 'mAcc': 43.8627599889666, 'aAcc': 80.72033586173222, 'fwIoU': 69.54854770369973}, 'rainy': {'mIoU': 39.34853190217849, 'mAcc': 51.132108660615074, 'aAcc': 73.42999577522278, 'fwIoU': 60.052201869001266}, 'snowy': {'mIoU': 38.92914091988571, 'mAcc': 48.29990157620833, 'aAcc': 76.47542010296831, 'fwIoU': 64.79796086349924}}"
gen_augmenters,bdd10k,mask2former_swin-b_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/bdd10k/mask2former_swin-b_ratio0p50/test_results_detailed/20260212_173534,20260212_173534,47.83077440939655,57.25894476032135,91.95061335789593,86.0485269798914,1857,True,True,"{'clear_day': {'mIoU': 48.91760114305511, 'mAcc': 58.93530144672745, 'aAcc': 92.01653113860063, 'fwIoU': 86.23544474010907}, 'cloudy': {'mIoU': 48.30221990224551, 'mAcc': 58.483654011984555, 'aAcc': 94.4214638005786, 'fwIoU': 90.32436320542237}, 'dawn_dusk': {'mIoU': 44.10456918378052, 'mAcc': 54.57791899949483, 'aAcc': 92.73810108418027, 'fwIoU': 87.31592778869297}, 'foggy': {'mIoU': 58.25111099117869, 'mAcc': 74.38496588733199, 'aAcc': 96.82603942328242, 'fwIoU': 94.72737487849135}, 'night': {'mIoU': 35.9265527214494, 'mAcc': 44.58195010413652, 'aAcc': 83.05604062545038, 'fwIoU': 71.87487475800255}, 'rainy': {'mIoU': 49.4058768294989, 'mAcc': 60.09171522854524, 'aAcc': 91.86298308299345, 'fwIoU': 85.73915964775068}, 'snowy': {'mIoU': 53.230478591921596, 'mAcc': 65.92278836567176, 'aAcc': 91.86104642754887, 'fwIoU': 86.05287844446298}}"
gen_augmenters,bdd10k,pspnet_r50_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/bdd10k/pspnet_r50_ratio0p50/test_results_detailed/20260212_133821,20260212_133821,42.0545843387176,48.803491462039474,90.54971507778123,83.40220100916014,1857,True,True,"{'clear_day': {'mIoU': 42.37418503935224, 'mAcc': 49.498590129954, 'aAcc': 90.77016243508949, 'fwIoU': 83.82329147118067}, 'cloudy': {'mIoU': 45.7099048841538, 'mAcc': 51.53727412181098, 'aAcc': 93.71181233695566, 'fwIoU': 88.75869612904454}, 'dawn_dusk': {'mIoU': 37.54216412142217, 'mAcc': 43.7486062503333, 'aAcc': 91.35399377678934, 'fwIoU': 84.84155303677771}, 'foggy': {'mIoU': 45.40085785471957, 'mAcc': 54.36033908390257, 'aAcc': 95.24203889720026, 'fwIoU': 92.39117571249835}, 'night': {'mIoU': 28.060851665442726, 'mAcc': 34.18341897490612, 'aAcc': 79.10201514755246, 'fwIoU': 66.09290410670019}, 'rainy': {'mIoU': 41.297971587544126, 'mAcc': 47.733105561474325, 'aAcc': 89.42993172645882, 'fwIoU': 81.59436411280215}, 'snowy': {'mIoU': 46.81559011691891, 'mAcc': 54.48459124091164, 'aAcc': 90.82946299426386, 'fwIoU': 83.93496047854279}}"
gen_augmenters,bdd10k,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/bdd10k/segformer_mit-b3_ratio0p50/test_results_detailed/20260212_142218,20260212_142218,47.924127659958344,55.17132314203482,91.43078055577836,84.79820389402279,1857,True,True,"{'clear_day': {'mIoU': 47.84855963372762, 'mAcc': 55.582084047046045, 'aAcc': 91.61070313317819, 'fwIoU': 85.14882598217562}, 'cloudy': {'mIoU': 49.155959732689865, 'mAcc': 55.538925437500495, 'aAcc': 94.32054168491003, 'fwIoU': 89.73325711789671}, 'dawn_dusk': {'mIoU': 40.10811844151546, 'mAcc': 46.161112582097985, 'aAcc': 92.02986197795305, 'fwIoU': 85.96155339529207}, 'foggy': {'mIoU': 51.48105190395701, 'mAcc': 61.0202415942971, 'aAcc': 96.42479902017196, 'fwIoU': 93.93015315242612}, 'night': {'mIoU': 30.70074018333821, 'mAcc': 36.85203607964106, 'aAcc': 81.63012481805887, 'fwIoU': 69.31685543086033}, 'rainy': {'mIoU': 48.92384108873383, 'mAcc': 55.75871551557262, 'aAcc': 90.5871069362915, 'fwIoU': 83.34307850388146}, 'snowy': {'mIoU': 55.01768032130915, 'mAcc': 64.19663023467774, 'aAcc': 91.41712759870303, 'fwIoU': 84.89676391423934}}"
gen_augmenters,bdd10k,segnext_mscan-b_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/bdd10k/segnext_mscan-b_ratio0p50/test_results_detailed/20260212_144707,20260212_144707,47.95169657039297,55.55940610095266,91.51910966617213,84.97555778464611,1857,True,True,"{'clear_day': {'mIoU': 48.61050389405347, 'mAcc': 56.869801607071615, 'aAcc': 91.6400310135301, 'fwIoU': 85.21914075236869}, 'cloudy': {'mIoU': 50.29262347922695, 'mAcc': 57.57287504822778, 'aAcc': 94.27150284297531, 'fwIoU': 89.71242507914137}, 'dawn_dusk': {'mIoU': 41.10619632562262, 'mAcc': 47.92607953754726, 'aAcc': 92.25208137495261, 'fwIoU': 86.34763141769155}, 'foggy': {'mIoU': 58.69965250202357, 'mAcc': 68.83899101834513, 'aAcc': 96.07596133296069, 'fwIoU': 93.58000034517438}, 'night': {'mIoU': 31.456520102939418, 'mAcc': 38.47360186655779, 'aAcc': 81.44269320972136, 'fwIoU': 69.24240412969299}, 'rainy': {'mIoU': 47.218648020451, 'mAcc': 54.23291487334257, 'aAcc': 90.94846517859175, 'fwIoU': 83.9738769877931}, 'snowy': {'mIoU': 56.74078233966377, 'mAcc': 66.31012475245906, 'aAcc': 91.76509149542517, 'fwIoU': 85.43259072941981}}"
gen_augmenters,iddaw,mask2former_swin-b_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/iddaw/mask2former_swin-b_ratio0p50/test_results_detailed/20260212_164404,20260212_164404,31.54011800847985,42.49258355196693,80.49023349689436,69.55250412550336,2928,True,True,"{'clear_day': {'mIoU': 31.473118567521595, 'mAcc': 42.89288090984507, 'aAcc': 75.37232789879312, 'fwIoU': 62.72620928991961}, 'cloudy': {'mIoU': 33.21133612463801, 'mAcc': 44.14261165983742, 'aAcc': 89.22639276187498, 'fwIoU': 82.4657642969534}, 'dawn_dusk': {'mIoU': 29.264990438603398, 'mAcc': 39.162524235746154, 'aAcc': 86.33387675479901, 'fwIoU': 77.62468914388242}, 'foggy': {'mIoU': 36.0811766275211, 'mAcc': 48.0911530354495, 'aAcc': 91.34962754379711, 'fwIoU': 85.36672291054597}, 'night': {'mIoU': 28.613165836761645, 'mAcc': 40.20227272114172, 'aAcc': 83.58474249643531, 'fwIoU': 73.299437782746}, 'rainy': {'mIoU': 29.922504463256622, 'mAcc': 40.05194097836529, 'aAcc': 81.76891436785914, 'fwIoU': 70.81921966408683}, 'snowy': {'mIoU': 32.247917373548006, 'mAcc': 40.957362782076046, 'aAcc': 79.62737437167586, 'fwIoU': 66.58558166078413}}"
gen_augmenters,iddaw,pspnet_r50_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/iddaw/pspnet_r50_ratio0p50/test_results_detailed/20260212_154337,20260212_154337,35.16767160988517,43.633904743797444,83.27198562497983,72.67603970949261,2928,True,True,"{'clear_day': {'mIoU': 35.719057621938575, 'mAcc': 44.96386021153159, 'aAcc': 78.89428685214608, 'fwIoU': 66.44425582636094}, 'cloudy': {'mIoU': 35.92984330581084, 'mAcc': 43.85554447228677, 'aAcc': 90.78860147729202, 'fwIoU': 84.30219598516874}, 'dawn_dusk': {'mIoU': 31.462879501585196, 'mAcc': 37.41478680335176, 'aAcc': 88.86320284274845, 'fwIoU': 80.83543659717489}, 'foggy': {'mIoU': 37.67871619696067, 'mAcc': 44.53026871417662, 'aAcc': 92.51368990706787, 'fwIoU': 86.89761199156585}, 'night': {'mIoU': 28.986581852417974, 'mAcc': 35.9605453872742, 'aAcc': 85.80423388614219, 'fwIoU': 76.18638771320046}, 'rainy': {'mIoU': 32.12801167337296, 'mAcc': 38.23104287684472, 'aAcc': 84.90573322886411, 'fwIoU': 74.52680464172545}, 'snowy': {'mIoU': 30.497536786669276, 'mAcc': 36.56115985645832, 'aAcc': 81.2049973155513, 'fwIoU': 68.34818612757103}}"
gen_augmenters,iddaw,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/iddaw/segformer_mit-b3_ratio0p50/test_results_detailed/20260212_142748,20260212_142748,40.44188979025928,49.19650591519289,85.8954137240586,76.41439589728098,2928,True,True,"{'clear_day': {'mIoU': 41.01172874262335, 'mAcc': 50.47949611215583, 'aAcc': 82.11896615657241, 'fwIoU': 70.80951463013338}, 'cloudy': {'mIoU': 41.022033039557606, 'mAcc': 48.822155842682754, 'aAcc': 92.16968574027952, 'fwIoU': 86.37474119318962}, 'dawn_dusk': {'mIoU': 37.95058861338212, 'mAcc': 45.413230672146796, 'aAcc': 90.6323726137699, 'fwIoU': 83.57850761229149}, 'foggy': {'mIoU': 45.27943072572367, 'mAcc': 53.30926764308441, 'aAcc': 94.04831441346093, 'fwIoU': 89.36828855421479}, 'night': {'mIoU': 37.30048599930109, 'mAcc': 45.91228871757413, 'aAcc': 89.23057451831066, 'fwIoU': 81.35568564647484}, 'rainy': {'mIoU': 39.0318962156597, 'mAcc': 46.15116541855828, 'aAcc': 87.14396245585436, 'fwIoU': 77.98807983563836}, 'snowy': {'mIoU': 42.242241923304555, 'mAcc': 49.87115316446364, 'aAcc': 83.90300047887997, 'fwIoU': 72.36477305375445}}"
gen_augmenters,iddaw,segnext_mscan-b_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/iddaw/segnext_mscan-b_ratio0p50/test_results_detailed/20260212_153759,20260212_153759,40.993989797494244,49.908730900572365,85.94277067872028,76.5145062804994,2928,True,True,"{'clear_day': {'mIoU': 41.59293409842784, 'mAcc': 51.10614511751418, 'aAcc': 82.21660946051833, 'fwIoU': 70.9687979518274}, 'cloudy': {'mIoU': 41.6816680608447, 'mAcc': 50.08834842681914, 'aAcc': 92.10449197890811, 'fwIoU': 86.31415375193713}, 'dawn_dusk': {'mIoU': 38.29311881165777, 'mAcc': 45.89517528025264, 'aAcc': 90.28197522025386, 'fwIoU': 83.09860697372868}, 'foggy': {'mIoU': 45.226285906271734, 'mAcc': 53.66856521625789, 'aAcc': 93.96083072885723, 'fwIoU': 89.2284031995463}, 'night': {'mIoU': 38.55398991053258, 'mAcc': 47.433369439793935, 'aAcc': 88.88335964775293, 'fwIoU': 80.82655443735186}, 'rainy': {'mIoU': 39.505809291574835, 'mAcc': 46.68215668026028, 'aAcc': 87.47586399561446, 'fwIoU': 78.54934062282558}, 'snowy': {'mIoU': 40.73631572741985, 'mAcc': 47.748827463325064, 'aAcc': 84.19582009666676, 'fwIoU': 72.74801971133743}}"
gen_augmenters,mapillaryvistas,mask2former_swin-b_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/mapillaryvistas/mask2former_swin-b_ratio0p50/test_results_detailed/20260212_193355,20260212_193355,41.21877211834858,52.96929876741081,90.68141836280846,84.69829310091963,4949,True,True,"{'clear_day': {'mIoU': 41.03016603932776, 'mAcc': 52.85014722242594, 'aAcc': 90.39833260410259, 'fwIoU': 84.25115911021649}, 'cloudy': {'mIoU': 40.178761705710606, 'mAcc': 53.6425161243958, 'aAcc': 91.83169970145593, 'fwIoU': 86.68190958347923}, 'dawn_dusk': {'mIoU': 46.1178462871078, 'mAcc': 58.12221872075681, 'aAcc': 90.49374262491861, 'fwIoU': 84.48868892553911}, 'foggy': {'mIoU': 42.21910142539067, 'mAcc': 52.4386505848473, 'aAcc': 91.62457784016928, 'fwIoU': 85.91575714118828}, 'night': {'mIoU': 39.561497987686224, 'mAcc': 53.485590473866274, 'aAcc': 89.48662840289833, 'fwIoU': 82.77762910088875}, 'rainy': {'mIoU': 38.05603155780544, 'mAcc': 52.057468878480876, 'aAcc': 88.66148339696677, 'fwIoU': 81.5270150357056}, 'snowy': {'mIoU': 40.50855253479337, 'mAcc': 50.628235775668706, 'aAcc': 89.98412337957645, 'fwIoU': 83.06695688856735}}"
gen_augmenters,mapillaryvistas,pspnet_r50_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/mapillaryvistas/pspnet_r50_ratio0p50/test_results_detailed/20260212_164112,20260212_164112,29.15175681043622,36.13585663302393,88.3517855946573,80.64771241758967,4949,True,True,"{'clear_day': {'mIoU': 28.461298804126418, 'mAcc': 35.19762293573965, 'aAcc': 88.0494026094213, 'fwIoU': 80.13155705413828}, 'cloudy': {'mIoU': 29.09083622241925, 'mAcc': 36.286672328185325, 'aAcc': 89.96091928237524, 'fwIoU': 83.3314531794034}, 'dawn_dusk': {'mIoU': 33.456475885065956, 'mAcc': 39.46703594993243, 'aAcc': 87.79309590657553, 'fwIoU': 79.85142921463536}, 'foggy': {'mIoU': 29.971226860641575, 'mAcc': 36.03540206667817, 'aAcc': 89.0878748010706, 'fwIoU': 82.16183995856619}, 'night': {'mIoU': 24.298844018524445, 'mAcc': 30.90514948137385, 'aAcc': 85.1653911449291, 'fwIoU': 75.786105700898}, 'rainy': {'mIoU': 27.511479635326896, 'mAcc': 34.72060552845232, 'aAcc': 85.15518372317395, 'fwIoU': 76.23930684294848}, 'snowy': {'mIoU': 27.627032686307146, 'mAcc': 32.68478757486501, 'aAcc': 86.80253870346966, 'fwIoU': 77.98320845907739}}"
gen_augmenters,mapillaryvistas,segformer_mit-b3_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/mapillaryvistas/segformer_mit-b3_ratio0p50/test_results_detailed/20260212_154521,20260212_154521,34.915277825482356,42.390495796308194,89.96669370782668,83.06019488867511,4949,True,True,"{'clear_day': {'mIoU': 34.523846713230924, 'mAcc': 41.7378993615702, 'aAcc': 89.69590020933583, 'fwIoU': 82.61030164231347}, 'cloudy': {'mIoU': 34.87071714334491, 'mAcc': 42.771565927278445, 'aAcc': 91.2573135816134, 'fwIoU': 85.26626728912763}, 'dawn_dusk': {'mIoU': 38.632789727203196, 'mAcc': 45.41563791882424, 'aAcc': 89.47533766428629, 'fwIoU': 82.25279129193314}, 'foggy': {'mIoU': 34.364173173544124, 'mAcc': 39.912988709397546, 'aAcc': 91.34501704463253, 'fwIoU': 84.94834116645134}, 'night': {'mIoU': 29.98047177675826, 'mAcc': 36.99876546668126, 'aAcc': 87.65307767891589, 'fwIoU': 79.60880031739636}, 'rainy': {'mIoU': 32.12021691101615, 'mAcc': 40.89354424769549, 'aAcc': 87.50035848962256, 'fwIoU': 79.37599196280645}, 'snowy': {'mIoU': 32.73009290823191, 'mAcc': 37.85865608017799, 'aAcc': 88.96062265034594, 'fwIoU': 81.13345221620388}}"
gen_augmenters,mapillaryvistas,segnext_mscan-b_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/mapillaryvistas/segnext_mscan-b_ratio0p50/test_results_detailed/20260212_162033,20260212_162033,35.64412965074967,43.3033197126926,89.89944388635665,82.98337721937554,4949,True,True,"{'clear_day': {'mIoU': 35.27675799125119, 'mAcc': 42.73217824535049, 'aAcc': 89.61614950502872, 'fwIoU': 82.518762366211}, 'cloudy': {'mIoU': 35.152335857927035, 'mAcc': 43.31703168631474, 'aAcc': 91.19091950930081, 'fwIoU': 85.1757406379757}, 'dawn_dusk': {'mIoU': 38.09930381431102, 'mAcc': 45.0444790111321, 'aAcc': 88.99257977803549, 'fwIoU': 81.77663340856817}, 'foggy': {'mIoU': 35.175900607137564, 'mAcc': 41.228202033531566, 'aAcc': 91.35497764304831, 'fwIoU': 85.20259373921782}, 'night': {'mIoU': 30.887551012473217, 'mAcc': 38.54054556778416, 'aAcc': 87.92610639407312, 'fwIoU': 79.8358633239986}, 'rainy': {'mIoU': 34.081960946036524, 'mAcc': 42.491300945357025, 'aAcc': 87.59863290442041, 'fwIoU': 79.67298094247177}, 'snowy': {'mIoU': 31.993382575326514, 'mAcc': 37.386644797704896, 'aAcc': 88.90696756200853, 'fwIoU': 81.00426743647563}}"
gen_augmenters,outside15k,mask2former_swin-b_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_STAGE_2/gen_augmenters/outside15k/mask2former_swin-b_ratio0p50/test_results_detailed/20260212_171342,20260212_171342,46.50704758443735,60.93931132803231,81.13481654854354,71.4755297248888,2505,True,True,"{'clear_day': {'mIoU': 47.417129066570354, 'mAcc': 62.3590759938642, 'aAcc': 82.47999397454858, 'fwIoU': 73.23788649913311}, 'cloudy': {'mIoU': 41.46193188718821, 'mAcc': 54.516572598992305, 'aAcc': 81.93941664421696, 'fwIoU': 73.652195265526}, 'dawn_dusk': {'mIoU': 33.834420320253884, 'mAcc': 46.979008933056896, 'aAcc': 76.29899111661044, 'fwIoU': 65.40936346253234}, 'foggy': {'mIoU': 50.6333679553181, 'mAcc': 62.18047490461144, 'aAcc': 81.29317824904983, 'fwIoU': 72.05253493439744}, 'night': {'mIoU': 36.67407381946981, 'mAcc': 48.42255651728776, 'aAcc': 81.66542053222656, 'fwIoU': 71.81132339256833}, 'rainy': {'mIoU': 45.05868115425052, 'mAcc': 60.61892010335105, 'aAcc': 73.34706981976828, 'fwIoU': 61.3724347770284}, 'snowy': {'mIoU': 41.125644702473316, 'mAcc': 53.9005336187266, 'aAcc': 76.98899782620944, 'fwIoU': 66.08933054369719}}"
