strategy,dataset,model,test_type,result_type,result_dir,timestamp,mIoU,mAcc,aAcc,fwIoU,num_images,has_per_domain,has_per_class,per_domain_metrics
gen_step1x_v1p2,cityscapes,segnext_mscan-b_ratio0p50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_step1x_v1p2/cityscapes/segnext_mscan-b_ratio0p50/test_results_acdc/20260209_093310,20260209_093310,44.302624871040855,58.862682356701356,82.25000011362332,71.36359999253807,2003,True,True,"{'foggy': {'mIoU': 58.39357012976425, 'mAcc': 71.81602000682604, 'aAcc': 91.18051285457004, 'fwIoU': 84.78278543110467}, 'night': {'mIoU': 28.33777708254303, 'mAcc': 43.019131663175315, 'aAcc': 66.61056079861648, 'fwIoU': 49.63706103383092}, 'rainy': {'mIoU': 45.01800291912845, 'mAcc': 61.19889778542412, 'aAcc': 85.49979491777239, 'fwIoU': 78.55313340011436}, 'snowy': {'mIoU': 46.29010882133791, 'mAcc': 60.23965353308425, 'aAcc': 85.32303559984823, 'fwIoU': 75.57926571157698}}"
gen_step1x_v1p2,cityscapes,segnext_mscan-b_ratio0p50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/gen_step1x_v1p2/cityscapes/segnext_mscan-b_ratio0p50/test_results_detailed/20260209_142632,20260209_142632,63.62559501781858,73.31739447236872,93.40421112410873,88.34900258181794,500,True,True,"{'frankfurt': {'mIoU': 60.869063969757796, 'mAcc': 70.96617941221534, 'aAcc': 92.2019849432876, 'fwIoU': 86.42708468386317}, 'lindau': {'mIoU': 60.76147817462213, 'mAcc': 69.73863186269311, 'aAcc': 94.08416608422449, 'fwIoU': 89.22714701466855}, 'munster': {'mIoU': 63.353117950406144, 'mAcc': 72.16040417355546, 'aAcc': 94.92149879884937, 'fwIoU': 90.96609911628641}}"
std_autoaugment,cityscapes,mask2former_swin-b,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_autoaugment/cityscapes/mask2former_swin-b/test_results_acdc/20260208_230109,20260208_230109,52.45007299329588,69.38613477838977,85.67610037868727,75.5960365254104,2003,True,True,"{'foggy': {'mIoU': 63.46789842687631, 'mAcc': 78.63009208296464, 'aAcc': 93.57281446801574, 'fwIoU': 88.54152061008868}, 'night': {'mIoU': 37.31775445377259, 'mAcc': 57.45340172277474, 'aAcc': 69.83864029524733, 'fwIoU': 52.93691703588669}, 'rainy': {'mIoU': 53.54903113115716, 'mAcc': 73.72636290559421, 'aAcc': 90.48388219413954, 'fwIoU': 84.12052274696825}, 'snowy': {'mIoU': 52.59967772688008, 'mAcc': 68.00182906524657, 'aAcc': 88.44476192669028, 'fwIoU': 80.21447860988246}}"
std_autoaugment,cityscapes,mask2former_swin-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_autoaugment/cityscapes/mask2former_swin-b/test_results_detailed/20260209_142703,20260209_142703,68.68731102256413,80.14488671107533,94.58503841972998,90.42736886938137,500,True,True,"{'frankfurt': {'mIoU': 66.90457971335027, 'mAcc': 78.87921714259697, 'aAcc': 93.66089289483656, 'fwIoU': 88.94792993687068}, 'lindau': {'mIoU': 64.64078797402641, 'mAcc': 77.44282142482895, 'aAcc': 94.99915346913872, 'fwIoU': 90.89375626380503}, 'munster': {'mIoU': 70.02090417647548, 'mAcc': 82.09993430199175, 'aAcc': 95.78422248638716, 'fwIoU': 92.49626932273748}}"
std_autoaugment,cityscapes,pspnet_r50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_autoaugment/cityscapes/pspnet_r50/test_results_acdc/20260208_172621,20260208_172621,36.88783437673228,51.028614112038326,78.66228431254393,66.93878230810209,2003,True,True,"{'foggy': {'mIoU': 51.973482382530136, 'mAcc': 65.68998804975942, 'aAcc': 87.90663103579189, 'fwIoU': 80.22796472673134}, 'night': {'mIoU': 23.090463578279827, 'mAcc': 37.87083960791621, 'aAcc': 62.010123934609354, 'fwIoU': 45.98405672436374}, 'rainy': {'mIoU': 39.60249526509615, 'mAcc': 52.89506963851971, 'aAcc': 83.66460065311439, 'fwIoU': 75.27976135729524}, 'snowy': {'mIoU': 36.887027201835416, 'mAcc': 48.461138763125774, 'aAcc': 80.69061911317486, 'fwIoU': 68.741477155065}}"
std_autoaugment,cityscapes,pspnet_r50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_autoaugment/cityscapes/pspnet_r50/test_results_detailed/20260209_142740,20260209_142740,57.19277694631938,66.30767830142759,91.9451157540362,85.90829447151009,500,True,True,"{'frankfurt': {'mIoU': 54.18536018573853, 'mAcc': 63.74067402459658, 'aAcc': 90.64438912029254, 'fwIoU': 83.8777347472523}, 'lindau': {'mIoU': 55.16896325919668, 'mAcc': 66.11582520162506, 'aAcc': 91.80772028252426, 'fwIoU': 85.76085868413507}, 'munster': {'mIoU': 58.28887065831208, 'mAcc': 66.76854746914108, 'aAcc': 93.85091420225396, 'fwIoU': 89.08580987187302}}"
std_autoaugment,cityscapes,segformer_mit-b3,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_autoaugment/cityscapes/segformer_mit-b3/test_results_acdc/20260207_232520,20260207_232520,44.65006705263983,57.541082388893415,82.36347391529897,71.1901847817833,2003,True,True,"{'foggy': {'mIoU': 59.28997912478192, 'mAcc': 70.83003621629125, 'aAcc': 91.37764448782146, 'fwIoU': 84.97474803999594}, 'night': {'mIoU': 28.13472909529466, 'mAcc': 42.50514562157973, 'aAcc': 65.59916498505983, 'fwIoU': 47.69019176872215}, 'rainy': {'mIoU': 45.872291241706044, 'mAcc': 60.202038960473224, 'aAcc': 86.14722418097615, 'fwIoU': 79.09597868026863}, 'snowy': {'mIoU': 45.59141822712643, 'mAcc': 57.5073640763236, 'aAcc': 85.9187715298493, 'fwIoU': 76.46477881302543}}"
std_autoaugment,cityscapes,segformer_mit-b3,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_autoaugment/cityscapes/segformer_mit-b3/test_results_detailed/20260209_142812,20260209_142812,61.93607200660617,71.14200506334087,93.20597753314222,87.99240805115332,500,True,True,"{'frankfurt': {'mIoU': 59.083262603552775, 'mAcc': 68.46422144572121, 'aAcc': 92.10388536268064, 'fwIoU': 86.25418133866368}, 'lindau': {'mIoU': 59.69055862202993, 'mAcc': 69.76113539948669, 'aAcc': 93.2960438791083, 'fwIoU': 87.97939426624566}, 'munster': {'mIoU': 62.39819390321677, 'mAcc': 70.41569055646423, 'aAcc': 94.75825782247898, 'fwIoU': 90.6517149376252}}"
std_autoaugment,cityscapes,segnext_mscan-b,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_autoaugment/cityscapes/segnext_mscan-b/test_results_acdc/20260208_175047,20260208_175047,43.29778531802398,58.526288914413,82.54248317517931,71.61942219929713,2003,True,True,"{'foggy': {'mIoU': 59.83735066049549, 'mAcc': 71.05324987198284, 'aAcc': 91.601154824199, 'fwIoU': 85.32816320100073}, 'night': {'mIoU': 26.623822074848196, 'mAcc': 43.029040524421255, 'aAcc': 65.20026435058793, 'fwIoU': 47.73692780368629}, 'rainy': {'mIoU': 43.62148978073275, 'mAcc': 61.55901109945611, 'aAcc': 86.0010813426547, 'fwIoU': 79.1579913780186}, 'snowy': {'mIoU': 45.9419679765191, 'mAcc': 58.91968395069538, 'aAcc': 86.92954369273873, 'fwIoU': 77.8986552369088}}"
std_autoaugment,cityscapes,segnext_mscan-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_autoaugment/cityscapes/segnext_mscan-b/test_results_detailed/20260209_142835,20260209_142835,63.75467782819611,73.46435513252075,93.32231005403602,88.17464955822588,500,True,True,"{'frankfurt': {'mIoU': 61.424005277154095, 'mAcc': 71.2369079756728, 'aAcc': 92.26516871264666, 'fwIoU': 86.4963438669688}, 'lindau': {'mIoU': 59.93540038784603, 'mAcc': 69.2779479950186, 'aAcc': 93.5802730288953, 'fwIoU': 88.49116614068407}, 'munster': {'mIoU': 63.50562836920256, 'mAcc': 72.84664693526382, 'aAcc': 94.7593589299662, 'fwIoU': 90.6283871563467}}"
std_cutmix,cityscapes,mask2former_swin-b,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_cutmix/cityscapes/mask2former_swin-b/test_results_acdc/20260208_232855,20260208_232855,51.28812689250648,69.16288232531407,85.73456939235884,75.95961681495972,2003,True,True,"{'foggy': {'mIoU': 65.20098817680197, 'mAcc': 80.32848539851842, 'aAcc': 93.72805070582358, 'fwIoU': 88.84767892689422}, 'night': {'mIoU': 35.33629153726805, 'mAcc': 56.76262253368991, 'aAcc': 70.44352370126205, 'fwIoU': 54.077517547771755}, 'rainy': {'mIoU': 52.476003263323264, 'mAcc': 73.29749200721592, 'aAcc': 90.57616919656655, 'fwIoU': 84.37734198392471}, 'snowy': {'mIoU': 52.12200266949543, 'mAcc': 67.73466905902637, 'aAcc': 87.84624197971446, 'fwIoU': 79.27846666282865}}"
std_cutmix,cityscapes,mask2former_swin-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_cutmix/cityscapes/mask2former_swin-b/test_results_detailed/20260209_142903,20260209_142903,69.07775825746741,81.16743678147651,94.60980081233708,90.46982840579778,500,True,True,"{'frankfurt': {'mIoU': 67.95217010697935, 'mAcc': 80.2426600284666, 'aAcc': 93.78824036277112, 'fwIoU': 89.13495298672524}, 'lindau': {'mIoU': 63.55687538580468, 'mAcc': 75.3649547122617, 'aAcc': 94.92139891888735, 'fwIoU': 90.7877698897956}, 'munster': {'mIoU': 67.76658046349644, 'mAcc': 80.70577040370692, 'aAcc': 95.69298104167586, 'fwIoU': 92.42073295041618}}"
std_cutmix,cityscapes,pspnet_r50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_cutmix/cityscapes/pspnet_r50/test_results_acdc/20260208_195125,20260208_195125,37.31952628219496,51.813388903333866,78.41350252462053,66.46926484367383,2003,True,True,"{'foggy': {'mIoU': 52.35130170872889, 'mAcc': 65.86266588575228, 'aAcc': 87.78498222299825, 'fwIoU': 79.95882960618268}, 'night': {'mIoU': 23.336453251356463, 'mAcc': 38.027720149904205, 'aAcc': 62.19442902646922, 'fwIoU': 46.00406339849317}, 'rainy': {'mIoU': 39.66790641052832, 'mAcc': 54.19472740947493, 'aAcc': 83.36953994463194, 'fwIoU': 74.93359636447208}, 'snowy': {'mIoU': 37.17287155656298, 'mAcc': 50.871917324217655, 'aAcc': 79.94243478389656, 'fwIoU': 67.53499062565288}}"
std_cutmix,cityscapes,pspnet_r50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_cutmix/cityscapes/pspnet_r50/test_results_detailed/20260209_142948,20260209_142948,57.59846236893694,66.38982256317962,91.91975968562002,85.85720031716816,500,True,True,"{'frankfurt': {'mIoU': 54.852624191199794, 'mAcc': 63.94314402600776, 'aAcc': 90.65615493707504, 'fwIoU': 83.87927005491635}, 'lindau': {'mIoU': 55.3247996774329, 'mAcc': 68.7495899960538, 'aAcc': 91.72494574506753, 'fwIoU': 85.65057745285633}, 'munster': {'mIoU': 58.398727521437145, 'mAcc': 66.86966543923474, 'aAcc': 93.78972988686849, 'fwIoU': 88.98332917237259}}"
std_cutmix,cityscapes,segformer_mit-b3,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_cutmix/cityscapes/segformer_mit-b3/test_results_acdc/20260207_233518,20260207_233518,44.38986668267993,56.758996825869644,82.44220263377355,71.16046912604503,2003,True,True,"{'foggy': {'mIoU': 60.56869103626187, 'mAcc': 71.67749755147544, 'aAcc': 90.93873688905552, 'fwIoU': 84.40934572390022}, 'night': {'mIoU': 26.549379992152012, 'mAcc': 39.11903130180473, 'aAcc': 65.61809180496927, 'fwIoU': 47.43509720427667}, 'rainy': {'mIoU': 46.881688143535435, 'mAcc': 62.10218088216821, 'aAcc': 87.57261692379973, 'fwIoU': 80.47967747403908}, 'snowy': {'mIoU': 44.49995682621666, 'mAcc': 55.686722145837784, 'aAcc': 85.25372005163541, 'fwIoU': 75.33051159559119}}"
std_cutmix,cityscapes,segformer_mit-b3,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_cutmix/cityscapes/segformer_mit-b3/test_results_detailed/20260209_143014,20260209_143014,63.47500346060987,72.26340565655784,93.2983002328222,88.12180574360309,500,True,True,"{'frankfurt': {'mIoU': 60.63053969480228, 'mAcc': 69.56169379415161, 'aAcc': 92.0933444574187, 'fwIoU': 86.17568807018658}, 'lindau': {'mIoU': 61.523288806941146, 'mAcc': 70.83400163687041, 'aAcc': 93.90909797696884, 'fwIoU': 88.9741200286854}, 'munster': {'mIoU': 62.63189742392451, 'mAcc': 70.96524115839765, 'aAcc': 94.84042767014805, 'fwIoU': 90.78678686711771}}"
std_cutmix,cityscapes,segnext_mscan-b,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_cutmix/cityscapes/segnext_mscan-b/test_results_acdc/20260208_195400,20260208_195400,45.11112461106528,58.54657482537912,81.79683291872615,70.43126269189575,2003,True,True,"{'foggy': {'mIoU': 59.65737208061878, 'mAcc': 71.73097590369657, 'aAcc': 90.82468822196287, 'fwIoU': 84.0940572152656}, 'night': {'mIoU': 29.52089401891002, 'mAcc': 43.17851521778157, 'aAcc': 67.54404127335054, 'fwIoU': 50.42646967524051}, 'rainy': {'mIoU': 45.91395350518422, 'mAcc': 62.07877123948402, 'aAcc': 85.37850224513251, 'fwIoU': 77.75915530709926}, 'snowy': {'mIoU': 44.68733889943214, 'mAcc': 57.64861771738046, 'aAcc': 83.10939895865626, 'fwIoU': 71.85499898511597}}"
std_cutmix,cityscapes,segnext_mscan-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_cutmix/cityscapes/segnext_mscan-b/test_results_detailed/20260209_143038,20260209_143038,63.24347788839783,72.88850032606233,93.30305225845278,88.18356000636234,500,True,True,"{'frankfurt': {'mIoU': 60.94025372434274, 'mAcc': 70.72639491279357, 'aAcc': 92.12998847716567, 'fwIoU': 86.31547927586041}, 'lindau': {'mIoU': 59.81887492299569, 'mAcc': 69.47964489881916, 'aAcc': 93.68256710779673, 'fwIoU': 88.6290033943953}, 'munster': {'mIoU': 63.21958991196782, 'mAcc': 72.03837282340254, 'aAcc': 94.8694601246105, 'fwIoU': 90.87119872580183}}"
std_mixup,cityscapes,mask2former_swin-b,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_mixup/cityscapes/mask2former_swin-b/test_results_acdc/20260209_020706,20260209_020706,50.92479865011917,69.31514800719842,85.10433615327335,74.78752707056535,2003,True,True,"{'foggy': {'mIoU': 63.098283680611985, 'mAcc': 78.65818501430037, 'aAcc': 93.46383147743538, 'fwIoU': 88.42366764945628}, 'night': {'mIoU': 35.01109150449192, 'mAcc': 56.95959879365067, 'aAcc': 68.7131608653709, 'fwIoU': 51.57005572015034}, 'rainy': {'mIoU': 52.27694873837759, 'mAcc': 73.49670421576742, 'aAcc': 90.74435153828243, 'fwIoU': 84.57896929832158}, 'snowy': {'mIoU': 51.54185271849923, 'mAcc': 67.71373086237413, 'aAcc': 87.13584663433187, 'fwIoU': 78.10905376639454}}"
std_mixup,cityscapes,mask2former_swin-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_mixup/cityscapes/mask2former_swin-b/test_results_detailed/20260209_142045,20260209_142045,68.95134348187752,81.08980588131054,94.5904513462245,90.45392216429666,500,True,True,"{'frankfurt': {'mIoU': 66.84228414351091, 'mAcc': 79.9255990630377, 'aAcc': 93.65005201124306, 'fwIoU': 88.96745274838706}, 'lindau': {'mIoU': 64.04098644449977, 'mAcc': 75.63772752644853, 'aAcc': 95.02047262863816, 'fwIoU': 90.92943965295566}, 'munster': {'mIoU': 69.26220310906288, 'mAcc': 81.08875552781389, 'aAcc': 95.80811723541575, 'fwIoU': 92.54304315949027}}"
std_mixup,cityscapes,pspnet_r50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_mixup/cityscapes/pspnet_r50/test_results_acdc/20260208_212100,20260208_212100,37.580444842123285,51.57216540455434,79.01530978184569,67.19117368829741,2003,True,True,"{'foggy': {'mIoU': 52.3935279380154, 'mAcc': 66.27389723623676, 'aAcc': 88.5595642826684, 'fwIoU': 81.05536568754111}, 'night': {'mIoU': 22.309571426327715, 'mAcc': 33.749657566103906, 'aAcc': 62.17807045749327, 'fwIoU': 45.74592691241306}, 'rainy': {'mIoU': 40.72208460007371, 'mAcc': 54.65907955396897, 'aAcc': 84.43842768634931, 'fwIoU': 76.48218846340133}, 'snowy': {'mIoU': 37.95540648493602, 'mAcc': 50.88308927289773, 'aAcc': 80.51382108636308, 'fwIoU': 68.45711648856405}}"
std_mixup,cityscapes,pspnet_r50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_mixup/cityscapes/pspnet_r50/test_results_detailed/20260209_142013,20260209_142013,57.074722349027375,66.32076734797558,91.98822709440707,85.99265394139942,500,True,True,"{'frankfurt': {'mIoU': 54.10245528428942, 'mAcc': 63.7658861637952, 'aAcc': 90.69480214545837, 'fwIoU': 83.97357674415153}, 'lindau': {'mIoU': 54.83325040815248, 'mAcc': 66.58858167405567, 'aAcc': 92.08221728730467, 'fwIoU': 86.18750925674561}, 'munster': {'mIoU': 58.028748304866795, 'mAcc': 66.44333481475644, 'aAcc': 93.81354103771474, 'fwIoU': 89.03007480118755}}"
std_mixup,cityscapes,segformer_mit-b3,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_mixup/cityscapes/segformer_mit-b3/test_results_acdc/20260207_234303,20260207_234303,46.68552411374775,58.35075071630369,83.3304082956937,72.26819913793952,2003,True,True,"{'foggy': {'mIoU': 60.57878584717977, 'mAcc': 71.34455038410215, 'aAcc': 91.50963178207401, 'fwIoU': 85.12209250301025}, 'night': {'mIoU': 28.475649810693245, 'mAcc': 40.3479653491538, 'aAcc': 66.56712753731424, 'fwIoU': 48.57392491122113}, 'rainy': {'mIoU': 50.67613595308088, 'mAcc': 64.81285626977923, 'aAcc': 88.38889722107368, 'fwIoU': 81.23161572714952}, 'snowy': {'mIoU': 45.71391705475509, 'mAcc': 56.29046987435079, 'aAcc': 86.46831786659484, 'fwIoU': 77.22871204798511}}"
std_mixup,cityscapes,segformer_mit-b3,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_mixup/cityscapes/segformer_mit-b3/test_results_detailed/20260209_213547,20260209_213547,63.271079195930945,72.20453620812691,93.29167987449833,88.12477325530593,500,True,True,"{'frankfurt': {'mIoU': 60.66730595324379, 'mAcc': 69.63891760559233, 'aAcc': 92.12299564894762, 'fwIoU': 86.2419602372805}, 'lindau': {'mIoU': 60.788015156600785, 'mAcc': 69.58580973234815, 'aAcc': 93.6580117930234, 'fwIoU': 88.53347697716197}, 'munster': {'mIoU': 62.53056199207616, 'mAcc': 70.97466530913667, 'aAcc': 94.85580018161825, 'fwIoU': 90.85626221981357}}"
std_mixup,cityscapes,segnext_mscan-b,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_mixup/cityscapes/segnext_mscan-b/test_results_acdc/20260208_213148,20260208_213148,43.65739580064731,57.25236308056917,82.39411992185983,71.21119887686305,2003,True,True,"{'foggy': {'mIoU': 58.05210894406889, 'mAcc': 71.73883152325911, 'aAcc': 91.37290418235365, 'fwIoU': 84.90146213479652}, 'night': {'mIoU': 28.56628729702017, 'mAcc': 42.655040832134375, 'aAcc': 67.22791270272157, 'fwIoU': 49.6669428198254}, 'rainy': {'mIoU': 42.8960872736141, 'mAcc': 57.66731651203815, 'aAcc': 85.39377942101352, 'fwIoU': 77.97420626314002}, 'snowy': {'mIoU': 44.50580492235458, 'mAcc': 57.568830286691686, 'aAcc': 85.20633834878578, 'fwIoU': 75.03436817563185}}"
std_mixup,cityscapes,segnext_mscan-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_mixup/cityscapes/segnext_mscan-b/test_results_detailed/20260209_141916,20260209_141916,62.9505368323806,72.74008721651396,93.3401910455738,88.24344772043818,500,True,True,"{'frankfurt': {'mIoU': 60.859041804902084, 'mAcc': 70.60162202063897, 'aAcc': 92.14802217453159, 'fwIoU': 86.31626425777948}, 'lindau': {'mIoU': 59.719484179790484, 'mAcc': 69.83460879727188, 'aAcc': 93.95258874662522, 'fwIoU': 89.10479786326425}, 'munster': {'mIoU': 62.88694708124489, 'mAcc': 71.27174622258255, 'aAcc': 94.8635079340288, 'fwIoU': 90.89327591847875}}"
std_randaugment,cityscapes,mask2former_swin-b,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_randaugment/cityscapes/mask2former_swin-b/test_results_acdc/20260209_050708,20260209_050708,52.238124412630214,69.65393778633671,85.01326619512491,74.59355675284284,2003,True,True,"{'foggy': {'mIoU': 65.26994266520948, 'mAcc': 79.9473599091459, 'aAcc': 93.35508823394044, 'fwIoU': 88.20616529672319}, 'night': {'mIoU': 37.1443313596512, 'mAcc': 58.00772264637764, 'aAcc': 69.0955990616184, 'fwIoU': 50.7147417476382}, 'rainy': {'mIoU': 53.30974714790639, 'mAcc': 74.26120004106826, 'aAcc': 90.42921597271535, 'fwIoU': 84.11961669695725}, 'snowy': {'mIoU': 52.291330756409906, 'mAcc': 68.32008708619955, 'aAcc': 86.82367740073816, 'fwIoU': 77.61788791385683}}"
std_randaugment,cityscapes,mask2former_swin-b,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_randaugment/cityscapes/mask2former_swin-b/test_results_detailed/20260209_141835,20260209_141835,68.43795968805905,79.9087542296507,94.59816563953186,90.46869489055666,500,True,True,"{'frankfurt': {'mIoU': 66.36682212950437, 'mAcc': 78.4638657145472, 'aAcc': 93.64247589182474, 'fwIoU': 88.9479871072287}, 'lindau': {'mIoU': 64.78610693038796, 'mAcc': 75.88606327580706, 'aAcc': 95.18557969209955, 'fwIoU': 91.22181143281465}, 'munster': {'mIoU': 69.45870266013782, 'mAcc': 81.17769405248781, 'aAcc': 95.79011735250099, 'fwIoU': 92.53885277574247}}"
std_randaugment,cityscapes,pspnet_r50,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_randaugment/cityscapes/pspnet_r50/test_results_acdc/20260209_005545,20260209_005545,36.632675200130535,51.36146666928937,77.70385862153873,66.08534892688667,2003,True,True,"{'foggy': {'mIoU': 52.727522749596524, 'mAcc': 66.19743453063262, 'aAcc': 88.47303189415821, 'fwIoU': 80.87747471974491}, 'night': {'mIoU': 21.836379559396345, 'mAcc': 36.49677090167936, 'aAcc': 58.984057561388944, 'fwIoU': 43.765158545365274}, 'rainy': {'mIoU': 40.08362570586976, 'mAcc': 54.77058165581054, 'aAcc': 83.11301480817976, 'fwIoU': 75.28415932946054}, 'snowy': {'mIoU': 37.17778038693946, 'mAcc': 50.28423260167103, 'aAcc': 79.81919104640718, 'fwIoU': 67.5748762536271}}"
std_randaugment,cityscapes,pspnet_r50,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_randaugment/cityscapes/pspnet_r50/test_results_detailed/20260209_141802,20260209_141802,57.8840483523008,67.20133615654585,92.0301790208449,86.0799566105486,500,True,True,"{'frankfurt': {'mIoU': 55.252350019010976, 'mAcc': 64.86169559185032, 'aAcc': 90.81650668766693, 'fwIoU': 84.18790057862071}, 'lindau': {'mIoU': 54.42997738173322, 'mAcc': 65.94216201141445, 'aAcc': 91.68807725413014, 'fwIoU': 85.5954022035533}, 'munster': {'mIoU': 58.39920586166719, 'mAcc': 67.11219514404783, 'aAcc': 93.87315609579196, 'fwIoU': 89.15942080926892}}"
std_randaugment,cityscapes,segformer_mit-b3,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_randaugment/cityscapes/segformer_mit-b3/test_results_acdc/20260207_235425,20260207_235425,44.24087268088196,57.29235097484201,82.47143374733398,71.25380682962216,2003,True,True,"{'foggy': {'mIoU': 59.134003555598, 'mAcc': 71.03853583964043, 'aAcc': 90.99878130195846, 'fwIoU': 84.40857700995575}, 'night': {'mIoU': 27.09335590478294, 'mAcc': 41.166966308220886, 'aAcc': 65.16436998635075, 'fwIoU': 47.41143747918877}, 'rainy': {'mIoU': 48.145315855683876, 'mAcc': 61.96859016322156, 'aAcc': 87.12755783111665, 'fwIoU': 79.65115147946375}, 'snowy': {'mIoU': 45.98698270110688, 'mAcc': 56.71655690475747, 'aAcc': 86.18221803846338, 'fwIoU': 76.6336540133086}}"
std_randaugment,cityscapes,segformer_mit-b3,test_results_detailed,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_randaugment/cityscapes/segformer_mit-b3/test_results_detailed/20260209_141739,20260209_141739,63.04062737447034,71.90412398652973,93.3046595484006,88.13810242359088,500,True,True,"{'frankfurt': {'mIoU': 60.565850349872505, 'mAcc': 69.42733820584192, 'aAcc': 92.17918992318121, 'fwIoU': 86.32555650078923}, 'lindau': {'mIoU': 60.099815993164086, 'mAcc': 69.6588190892054, 'aAcc': 93.37532968331853, 'fwIoU': 88.13828692651235}, 'munster': {'mIoU': 63.0368721314989, 'mAcc': 70.63636671718973, 'aAcc': 94.89631424929345, 'fwIoU': 90.87792380440777}}"
std_randaugment,cityscapes,segnext_mscan-b,test_results_acdc,detailed,/scratch/aaa_exchange/AWARE/WEIGHTS_CITYSCAPES_GEN/std_randaugment/cityscapes/segnext_mscan-b/test_results_acdc/20260209_004859,20260209_004859,44.238137569233295,58.346390315727234,82.75565305228584,71.82817167256957,2003,True,True,"{'foggy': {'mIoU': 58.65723043162552, 'mAcc': 71.72570368416353, 'aAcc': 91.32539185519458, 'fwIoU': 84.92669239982152}, 'night': {'mIoU': 28.627693233524887, 'mAcc': 42.61123731134903, 'aAcc': 67.46202309921412, 'fwIoU': 50.15232535306493}, 'rainy': {'mIoU': 44.13048789318139, 'mAcc': 61.50550258796412, 'aAcc': 86.21422682342958, 'fwIoU': 78.780125305286}, 'snowy': {'mIoU': 45.068362266142906, 'mAcc': 57.78368942990225, 'aAcc': 85.64871702745653, 'fwIoU': 76.0941882714004}}"
